,time,price,change,volume,amount,type
1906,11:29:42,24.97,--,5,12485,买盘
1907,11:29:39,24.97,--,1,2497,买盘
1908,11:29:36,24.97,-0.01,3,7491,卖盘
1909,11:29:30,24.98,0.01,1,2498,买盘
1910,11:29:21,24.97,--,5,12485,卖盘
1911,11:29:15,24.97,--,20,49940,卖盘
1912,11:29:06,24.97,--,34,84898,卖盘
1913,11:29:03,24.97,--,26,64922,卖盘
1914,11:28:57,24.97,-0.01,3,7491,卖盘
1915,11:28:54,24.98,--,5,12490,买盘
1916,11:28:51,24.98,0.01,21,52458,买盘
1917,11:28:48,24.97,--,2,4994,卖盘
1918,11:28:45,24.97,--,1,2497,卖盘
1919,11:28:42,24.97,--,15,37455,卖盘
1920,11:28:36,24.97,--,2,4994,卖盘
1921,11:28:30,24.97,--,1,2497,卖盘
1922,11:28:27,24.97,--,2,4994,卖盘
1923,11:28:24,24.97,-0.01,1,2497,卖盘
1924,11:28:21,24.98,0.01,21,52458,买盘
1925,11:28:06,24.97,--,22,54934,买盘
1926,11:27:57,24.97,--,8,19976,买盘
1927,11:27:48,24.97,0.04,3,7491,买盘
1928,11:27:45,24.93,--,0,0,卖盘
1929,11:27:42,24.93,--,0,0,卖盘
1930,11:27:39,24.93,-0.05,1,2493,卖盘
1931,11:27:36,24.98,--,0,0,买盘
1932,11:27:33,24.98,--,10,24980,买盘
1933,11:27:30,24.98,0.02,10,24980,买盘
1934,11:27:24,24.96,--,0,0,中性盘
1935,11:27:21,24.96,--,1,2496,卖盘
1936,11:27:18,24.96,--,5,12480,卖盘
1937,11:27:15,24.96,--,18,44928,卖盘
1938,11:27:09,24.96,-0.02,1,2496,卖盘
1939,11:27:03,24.98,0.06,9,22482,中性盘
1940,11:26:57,24.92,--,0,0,卖盘
1941,11:26:51,24.92,--,32,79744,卖盘
1942,11:26:47,24.92,-0.05,1,2492,卖盘
1943,11:26:45,24.97,0.01,296,739112,买盘
1944,11:26:39,24.96,0.04,588,1467648,买盘
1945,11:26:36,24.92,-0.01,13,32396,卖盘
1946,11:26:32,24.93,0.01,10,24930,买盘
1947,11:26:27,24.92,--,2,4984,卖盘
1948,11:26:17,24.92,--,1,2492,卖盘
1949,11:26:14,24.92,-0.01,1,2492,卖盘
1950,11:26:10,24.93,0.01,4,9972,买盘
1951,11:26:04,24.92,--,21,52332,卖盘
1952,11:25:56,24.92,--,2,4984,卖盘
1953,11:25:47,24.92,--,5,12460,卖盘
1954,11:25:43,24.92,--,198,493416,卖盘
1955,11:25:40,24.92,0.01,22,54824,买盘
1956,11:25:37,24.91,--,1,2491,卖盘
1957,11:25:34,24.91,-0.01,500,1245500,卖盘
1958,11:25:32,24.92,0.01,6,14952,买盘
1959,11:25:28,24.91,-0.01,17,42347,卖盘
1960,11:25:25,24.92,0.01,17,42364,买盘
1961,11:25:23,24.91,-0.01,20,49820,卖盘
1962,11:25:07,24.92,0.01,1,2492,买盘
1963,11:25:02,24.91,--,5,12455,卖盘
1964,11:24:59,24.91,--,12,29892,卖盘
1965,11:24:46,24.91,-0.01,1,2491,卖盘
1966,11:24:43,24.92,0.01,5,12460,买盘
1967,11:24:40,24.91,--,0,0,卖盘
1968,11:24:35,24.91,-0.02,9,22419,卖盘
1969,11:24:29,24.93,0.02,104,259272,买盘
1970,11:24:25,24.91,--,0,0,卖盘
1971,11:24:23,24.91,-0.02,1,2491,卖盘
1972,11:24:19,24.93,0.02,124,309132,买盘
1973,11:24:13,24.91,--,1,2491,卖盘
1974,11:24:10,24.91,-0.02,161,402246,卖盘
1975,11:24:08,24.93,-0.01,22,54846,卖盘
1976,11:24:05,24.94,0.01,61,153430,买盘
1977,11:24:02,24.93,--,22,54846,卖盘
1978,11:23:58,24.93,--,8,19944,卖盘
1979,11:23:56,24.93,-0.01,1,2493,卖盘
1980,11:23:49,24.94,0.01,3,7482,买盘
1981,11:23:40,24.93,-0.01,5,12465,卖盘
1982,11:23:34,24.94,--,8,21149,卖盘
1983,11:23:25,24.94,--,3,7482,卖盘
1984,11:23:16,24.94,--,9,22446,卖盘
1985,11:23:11,24.94,--,30,74820,卖盘
1986,11:23:07,24.94,--,92,229448,卖盘
1987,11:23:04,24.94,--,3,7482,卖盘
1988,11:23:02,24.94,--,20,49880,卖盘
1989,11:22:59,24.94,-0.02,6,14964,卖盘
1990,11:22:55,24.96,--,0,0,买盘
1991,11:22:49,24.96,0.02,28,69888,买盘
1992,11:22:46,24.94,--,6,14964,卖盘
1993,11:22:44,24.94,--,0,0,卖盘
1994,11:22:41,24.94,--,178,443932,卖盘
1995,11:22:34,24.94,--,9,22446,卖盘
1996,11:22:31,24.94,-0.01,201,501294,卖盘
1997,11:22:29,24.95,-0.01,1,2495,卖盘
1998,11:22:25,24.96,0.01,24,59904,买盘
1999,11:22:22,24.95,--,5,12475,卖盘
2000,11:22:14,24.95,-0.01,1,2495,卖盘
2001,11:22:10,24.96,--,6,14976,买盘
2002,11:22:07,24.96,0.01,100,249600,买盘
2003,11:22:05,24.95,--,5,12475,卖盘
2004,11:22:01,24.95,-0.01,6,14970,卖盘
2005,11:21:58,24.96,--,98,244608,买盘
2006,11:21:43,24.96,--,5,12480,买盘
2007,11:21:40,24.96,0.01,43,107328,买盘
2008,11:21:37,24.95,-0.01,23,57385,卖盘
2009,11:21:22,24.96,-0.01,58,144768,卖盘
2010,11:21:19,24.97,--,100,249700,买盘
2011,11:21:17,24.97,0.01,1,2497,买盘
2012,11:21:13,24.96,-0.01,100,249600,卖盘
2013,11:21:10,24.97,0.01,28,69916,买盘
2014,11:21:07,24.96,-0.01,1,2496,卖盘
2015,11:21:04,24.97,0.01,15,37455,买盘
2016,11:20:58,24.96,-0.01,2,4992,卖盘
2017,11:20:52,24.97,--,5,12485,买盘
2018,11:20:49,24.97,--,27,67419,卖盘
2019,11:20:47,24.97,-0.02,1,2497,卖盘
2020,11:20:40,24.99,0.02,22,54978,买盘
2021,11:20:37,24.97,-0.01,2,4994,卖盘
2022,11:20:34,24.98,--,31,77438,卖盘
2023,11:20:29,24.98,--,1,2498,卖盘
2024,11:20:25,24.98,--,10,24980,卖盘
2025,11:20:22,24.98,0.01,1,2498,买盘
2026,11:20:20,24.97,-0.01,16,39952,卖盘
2027,11:20:17,24.98,--,2,4996,卖盘
2028,11:20:13,24.98,--,5,12490,卖盘
2029,11:20:10,24.98,0.01,27,67446,买盘
2030,11:20:01,24.97,-0.01,1,2497,卖盘
2031,11:19:58,24.98,0.01,5,12490,买盘
2032,11:19:56,24.97,-0.01,51,127347,卖盘
2033,11:19:49,24.98,--,0,0,买盘
2034,11:19:43,24.98,-0.01,23,57454,卖盘
2035,11:19:40,24.99,0.01,22,54978,买盘
2036,11:19:28,24.98,0.01,1,2498,卖盘
2037,11:19:22,24.97,--,0,0,卖盘
2038,11:19:19,24.97,-0.02,1,2497,卖盘
2039,11:19:13,24.99,-0.01,2,4998,买盘
2040,11:19:10,25.0,--,0,0,买盘
2041,11:19:07,25.0,--,30,75000,买盘
2042,11:19:01,25.0,0.01,112,280000,买盘
2043,11:18:59,24.99,--,10,24990,买盘
2044,11:18:55,24.99,--,66,164934,卖盘
2045,11:18:49,24.99,--,13,32486,卖盘
2046,11:18:43,24.99,--,7,17493,卖盘
2047,11:18:37,24.99,-0.01,5,12495,卖盘
2048,11:18:22,25.0,0.01,13,32500,买盘
2049,11:18:16,24.99,--,2,4998,卖盘
2050,11:18:10,24.99,--,4,9996,卖盘
2051,11:17:58,24.99,-0.03,4,9996,卖盘
2052,11:17:55,25.02,0.02,100,250200,买盘
2053,11:17:49,25.0,0.01,10,25000,买盘
2054,11:17:37,24.99,--,1,2499,卖盘
2055,11:17:34,24.99,--,3,7496,卖盘
2056,11:17:31,24.99,-0.01,30,74970,卖盘
2057,11:17:28,25.0,--,0,0,买盘
2058,11:17:22,25.0,0.03,8,20000,买盘
2059,11:17:19,24.97,-0.01,59,147323,卖盘
2060,11:17:07,24.98,--,0,0,卖盘
2061,11:17:04,24.98,-0.01,13,32474,卖盘
2062,11:17:01,24.99,--,3,7496,卖盘
2063,11:16:37,24.99,--,0,0,卖盘
2064,11:16:34,24.99,-0.04,48,119951,卖盘
2065,11:16:31,25.03,0.03,31,77593,买盘
2066,11:16:28,25.0,--,0,0,卖盘
2067,11:16:25,25.0,-0.03,13,32500,卖盘
2068,11:16:16,25.03,--,0,0,买盘
2069,11:16:13,25.03,0.04,179,448037,买盘
2070,11:16:07,24.99,-0.04,139,347361,卖盘
2071,11:16:04,25.03,--,0,0,买盘
2072,11:15:58,25.03,0.03,76,190228,买盘
2073,11:15:55,25.0,--,51,127500,卖盘
2074,11:15:52,25.0,-0.02,48,120000,卖盘
2075,11:15:49,25.02,0.02,23,57546,买盘
2076,11:15:46,25.0,0.01,3,7500,卖盘
2077,11:15:37,24.99,-0.01,1,2499,卖盘
2078,11:15:34,25.0,--,28,70000,买盘
2079,11:15:31,25.0,--,22,55000,卖盘
2080,11:15:28,25.0,--,55,137500,卖盘
2081,11:15:25,25.0,--,160,400000,卖盘
2082,11:15:22,25.0,-0.03,1,2500,卖盘
2083,11:15:19,25.03,0.04,102,255306,买盘
2084,11:15:16,24.99,-0.03,3,7496,卖盘
2085,11:15:13,25.02,--,13,32526,卖盘
2086,11:15:10,25.02,--,3,7506,卖盘
2087,11:15:07,25.02,--,8,20016,买盘
2088,11:15:01,25.02,0.04,2,5004,买盘
2089,11:14:58,24.98,-0.05,7,17486,卖盘
2090,11:14:52,25.03,--,0,0,买盘
2091,11:14:49,25.03,0.01,10,25030,买盘
2092,11:14:43,25.02,-0.01,12,30024,买盘
2093,11:14:40,25.03,--,0,0,买盘
2094,11:14:37,25.03,0.01,59,147677,买盘
2095,11:14:31,25.02,0.02,3,7506,买盘
2096,11:14:28,25.0,--,0,0,买盘
2097,11:14:22,25.0,--,4,10000,卖盘
2098,11:14:19,25.0,-0.02,10,25000,卖盘
2099,11:14:13,25.02,--,14,35028,卖盘
2100,11:14:10,25.02,--,1,2502,卖盘
2101,11:14:07,25.02,0.04,7,17514,买盘
2102,11:14:04,24.98,--,8,19984,卖盘
2103,11:14:01,24.98,-0.05,2,4996,卖盘
2104,11:13:55,25.03,--,0,0,买盘
2105,11:13:52,25.03,--,6,15018,买盘
2106,11:13:37,25.03,0.02,22,55066,买盘
2107,11:13:25,25.01,--,0,0,买盘
2108,11:13:19,25.01,0.01,6,15006,买盘
2109,11:13:16,25.0,--,28,70000,卖盘
2110,11:13:13,25.0,--,2,5000,卖盘
2111,11:13:10,25.0,--,16,40000,买盘
2112,11:13:07,25.0,--,42,105000,买盘
2113,11:13:04,25.0,0.02,6,15000,买盘
2114,11:13:01,24.98,--,2,4996,卖盘
2115,11:12:49,24.98,-0.01,7,17486,卖盘
2116,11:12:46,24.99,--,7,17493,买盘
2117,11:12:43,24.99,--,1,2499,买盘
2118,11:12:40,24.99,-0.01,8,19992,卖盘
2119,11:12:37,25.0,0.01,2,5000,买盘
2120,11:12:25,24.99,-0.05,11,27489,卖盘
2121,11:12:22,25.04,0.04,19,47576,买盘
2122,11:12:16,25.0,--,17,42500,卖盘
2123,11:12:13,25.0,-0.04,3,7500,卖盘
2124,11:12:10,25.04,--,0,0,买盘
2125,11:11:58,25.04,--,0,0,买盘
2126,11:11:49,25.04,0.05,111,277944,买盘
2127,11:11:43,24.99,--,270,674730,买盘
2128,11:11:37,24.99,--,1,2499,买盘
2129,11:11:31,24.99,--,19,47481,卖盘
2130,11:11:28,24.99,--,0,0,卖盘
2131,11:11:25,24.99,-0.04,20,49980,卖盘
2132,11:11:22,25.03,--,1,2503,买盘
2133,11:11:19,25.03,-0.01,1,2503,买盘
2134,11:11:13,25.04,--,0,0,买盘
2135,11:11:10,25.04,0.01,27,67608,买盘
2136,11:11:07,25.03,0.03,5,12515,买盘
2137,11:11:04,25.0,--,34,85000,中性盘
2138,11:10:58,25.0,-0.05,12,30000,卖盘
2139,11:10:55,25.05,0.02,234,586170,买盘
2140,11:10:49,25.03,-0.01,176,440528,卖盘
2141,11:10:46,25.04,--,37,92648,买盘
2142,11:10:40,25.04,--,31,77624,卖盘
2143,11:10:37,25.04,--,64,160256,卖盘
2144,11:10:34,25.04,--,50,125200,卖盘
2145,11:10:31,25.04,0.01,52,130208,中性盘
2146,11:10:28,25.03,--,192,480576,卖盘
2147,11:10:25,25.03,--,79,197737,卖盘
2148,11:10:22,25.03,--,84,210252,卖盘
2149,11:10:19,25.03,--,54,135162,卖盘
2150,11:10:16,25.03,--,80,200240,卖盘
2151,11:10:13,25.03,--,50,125150,卖盘
2152,11:10:07,25.03,--,34,85102,买盘
2153,11:10:04,25.03,--,2,5006,买盘
2154,11:09:58,25.03,--,7,17521,卖盘
2155,11:09:54,25.03,--,9,22527,卖盘
2156,11:09:52,25.03,--,9,22527,卖盘
2157,11:09:49,25.03,0.01,10,25030,买盘
2158,11:09:46,25.02,--,0,0,中性盘
2159,11:09:43,25.02,--,1,2502,中性盘
2160,11:09:40,25.02,-0.01,1,2502,卖盘
2161,11:09:34,25.03,--,123,307869,卖盘
2162,11:09:31,25.03,--,1,2503,卖盘
2163,11:09:28,25.03,0.01,121,302863,中性盘
2164,11:09:25,25.02,--,1,2502,卖盘
2165,11:09:22,25.02,--,93,232686,中性盘
2166,11:09:19,25.02,-0.02,47,117594,卖盘
2167,11:09:15,25.04,0.01,11,27544,买盘
2168,11:09:12,25.03,-0.01,14,35042,卖盘
2169,11:09:09,25.04,-0.01,9,22536,买盘
2170,11:09:06,25.05,0.01,103,259042,买盘
2171,11:09:03,25.04,-0.01,50,125200,卖盘
2172,11:09:00,25.05,--,217,543585,买盘
2173,11:08:57,25.05,0.01,60,150300,买盘
2174,11:08:54,25.04,--,50,125200,卖盘
2175,11:08:51,25.04,--,60,150240,卖盘
2176,11:08:48,25.04,--,7,17528,卖盘
2177,11:08:45,25.04,--,47,117688,卖盘
2178,11:08:42,25.04,0.02,139,349533,买盘
2179,11:08:39,25.02,--,40,100080,卖盘
2180,11:08:36,25.02,-0.02,3,7506,卖盘
2181,11:08:33,25.04,--,0,0,买盘
2182,11:08:30,25.04,0.01,107,267928,买盘
2183,11:08:27,25.03,--,6,15018,买盘
2184,11:08:24,25.03,0.02,123,307869,买盘
2185,11:08:21,25.01,--,20,50020,买盘
2186,11:08:18,25.01,-0.01,113,282613,卖盘
2187,11:08:15,25.02,0.01,54,135108,买盘
2188,11:08:12,25.01,-0.01,50,125050,卖盘
2189,11:08:09,25.02,0.01,48,120096,买盘
2190,11:08:06,25.01,-0.01,186,465186,卖盘
2191,11:08:03,25.02,0.01,124,310248,买盘
2192,11:08:00,25.01,--,50,125050,卖盘
2193,11:07:57,25.01,--,50,125050,卖盘
2194,11:07:54,25.01,--,35,87535,卖盘
2195,11:07:51,25.01,--,71,177571,买盘
2196,11:07:48,25.01,-0.01,5,12505,卖盘
2197,11:07:45,25.02,0.01,20,50040,买盘
2198,11:07:42,25.01,0.01,11,27511,卖盘
2199,11:07:39,25.0,--,3,7500,卖盘
2200,11:07:36,25.0,0.03,4,10000,卖盘
2201,11:07:33,24.97,-0.05,36,89892,卖盘
2202,11:07:30,25.02,0.01,118,295236,买盘
2203,11:07:27,25.01,--,50,125050,卖盘
2204,11:07:24,25.01,-0.01,182,455182,卖盘
2205,11:07:21,25.02,0.01,1,2502,买盘
2206,11:07:18,25.01,0.02,160,400160,买盘
2207,11:07:12,24.99,-0.02,7,17493,卖盘
2208,11:07:09,25.01,--,24,60024,买盘
2209,11:07:06,25.01,0.03,4,10004,买盘
2210,11:07:03,24.98,--,0,0,卖盘
2211,11:07:00,24.98,-0.03,5,12490,中性盘
2212,11:06:54,25.01,--,30,75030,买盘
2213,11:06:51,25.01,0.01,186,465186,买盘
2214,11:06:48,25.0,--,250,625000,买盘
2215,11:06:45,25.0,0.01,37,92500,买盘
2216,11:06:42,24.99,-0.01,7,17493,卖盘
2217,11:06:39,25.0,--,23,57500,买盘
2218,11:06:36,25.0,0.02,12,30000,买盘
2219,11:06:27,24.98,-0.01,21,52458,卖盘
2220,11:06:21,24.99,--,21,52479,买盘
2221,11:06:18,24.99,0.01,1,2499,买盘
2222,11:06:09,24.98,--,16,39968,买盘
2223,11:05:57,24.98,--,5,12490,买盘
2224,11:05:54,24.98,--,1,2498,卖盘
2225,11:05:51,24.98,-0.02,10,24980,卖盘
2226,11:05:45,25.0,0.01,120,300000,买盘
2227,11:05:39,24.99,0.01,22,54978,买盘
2228,11:05:33,24.98,--,5,12490,卖盘
2229,11:05:24,24.98,--,7,17486,买盘
2230,11:05:18,24.98,--,2,4996,买盘
2231,11:05:15,24.98,0.01,10,24980,买盘
2232,11:05:12,24.97,--,9,22473,卖盘
2233,11:05:03,24.97,--,0,0,卖盘
2234,11:04:57,24.97,-0.02,2,4994,卖盘
2235,11:04:54,24.99,0.02,39,97461,买盘
2236,11:04:45,24.97,--,13,32461,买盘
2237,11:04:42,24.97,-0.01,39,97383,卖盘
2238,11:04:39,24.98,--,3,7494,买盘
2239,11:04:33,24.98,0.01,1,2498,买盘
2240,11:04:27,24.97,-0.01,2,4994,卖盘
2241,11:04:24,24.98,0.01,2,4996,买盘
2242,11:04:21,24.97,-0.01,2,4994,卖盘
2243,11:04:18,24.98,--,1,2498,买盘
2244,11:04:15,24.98,-0.02,9,22482,卖盘
2245,11:04:12,25.0,--,0,0,买盘
2246,11:04:09,25.0,--,22,55000,买盘
2247,11:04:06,25.0,0.03,2,5000,买盘
2248,11:03:57,24.97,--,0,0,卖盘
2249,11:03:54,24.97,-0.01,101,252197,卖盘
2250,11:03:48,24.98,0.01,8,19984,买盘
2251,11:03:45,24.97,--,1,2497,卖盘
2252,11:03:39,24.97,-0.01,28,69916,卖盘
2253,11:03:33,24.98,-0.01,1,2498,买盘
2254,11:03:30,24.99,--,0,0,买盘
2255,11:03:25,24.99,0.01,5,12495,买盘
2256,11:03:22,24.98,0.01,3,7494,买盘
2257,11:03:20,24.97,-0.01,10,24970,卖盘
2258,11:03:16,24.98,0.01,2,4996,买盘
2259,11:03:13,24.97,-0.01,1,2497,卖盘
2260,11:03:10,24.98,-0.01,23,57454,卖盘
2261,11:03:04,24.99,--,50,124949,买盘
2262,11:03:01,24.99,0.03,10,24990,买盘
2263,11:02:58,24.96,-0.01,9,22464,卖盘
2264,11:02:55,24.97,--,0,0,买盘
2265,11:02:49,24.97,--,11,27467,买盘
2266,11:02:40,24.97,0.01,22,54934,买盘
2267,11:02:37,24.96,--,2,4992,卖盘
2268,11:02:34,24.96,-0.01,22,54912,卖盘
2269,11:02:31,24.97,0.01,1,2497,买盘
2270,11:02:25,24.96,-0.03,55,137280,卖盘
2271,11:02:22,24.99,--,1,2499,买盘
2272,11:02:19,24.99,--,6,14993,买盘
2273,11:02:16,24.99,--,0,0,买盘
2274,11:02:10,24.99,0.03,22,54978,买盘
2275,11:02:04,24.96,--,7,17472,卖盘
2276,11:02:01,24.96,--,1,2496,卖盘
2277,11:01:55,24.96,0.01,11,27456,买盘
2278,11:01:49,24.95,--,2,4990,卖盘
2279,11:01:46,24.95,--,1,2495,卖盘
2280,11:01:34,24.95,--,2,4990,卖盘
2281,11:01:31,24.95,--,29,72355,卖盘
2282,11:01:28,24.95,-0.04,2,4990,卖盘
2283,11:01:22,24.99,0.03,101,252398,买盘
2284,11:01:19,24.96,0.01,10,24960,买盘
2285,11:01:16,24.95,--,83,207085,卖盘
2286,11:01:13,24.95,--,11,27445,卖盘
2287,11:01:10,24.95,-0.01,2,4990,卖盘
2288,11:01:07,24.96,0.01,16,39936,买盘
2289,11:01:01,24.95,-0.01,25,62375,卖盘
2290,11:00:55,24.96,0.01,2,4992,买盘
2291,11:00:52,24.95,-0.01,12,29940,卖盘
2292,11:00:46,24.96,0.01,58,144768,买盘
2293,11:00:43,24.95,-0.01,4,9980,卖盘
2294,11:00:40,24.96,0.01,1,2496,买盘
2295,11:00:37,24.95,-0.01,3,7485,卖盘
2296,11:00:19,24.96,--,1,2496,买盘
2297,11:00:13,24.96,0.01,12,29952,卖盘
2298,11:00:01,24.95,--,0,0,卖盘
2299,10:59:55,24.95,-0.03,17,42415,卖盘
2300,10:59:52,24.98,0.02,109,272282,买盘
2301,10:59:43,24.96,-0.02,121,302016,卖盘
2302,10:59:40,24.98,--,0,0,买盘
2303,10:59:37,24.98,--,10,24980,买盘
2304,10:59:34,24.98,--,1,2498,买盘
2305,10:59:31,24.98,--,7,17486,卖盘
2306,10:59:28,24.98,--,1,2498,卖盘
2307,10:59:25,24.98,-0.01,131,327238,卖盘
2308,10:59:22,24.99,0.01,29,72471,买盘
2309,10:59:16,24.98,--,110,274780,卖盘
2310,10:59:13,24.98,--,29,72442,卖盘
2311,10:59:10,24.98,--,10,24980,卖盘
2312,10:59:07,24.98,--,11,27478,卖盘
2313,10:59:04,24.98,--,4,9992,卖盘
2314,10:59:01,24.98,--,2,4996,卖盘
2315,10:58:58,24.98,--,1,2498,卖盘
2316,10:58:55,24.98,--,22,54956,卖盘
2317,10:58:52,24.98,--,20,49960,卖盘
2318,10:58:49,24.98,--,62,154876,卖盘
2319,10:58:40,24.98,--,21,52458,卖盘
2320,10:58:34,24.98,--,6,14988,卖盘
2321,10:58:28,24.98,-0.01,5,12490,卖盘
2322,10:58:22,24.99,--,32,79968,买盘
2323,10:58:19,24.99,0.01,1,2499,买盘
2324,10:58:16,24.98,--,10,24980,卖盘
2325,10:58:07,24.98,-0.01,5,12490,卖盘
2326,10:58:04,24.99,0.01,2,4998,买盘
2327,10:58:01,24.98,--,6,14988,卖盘
2328,10:57:58,24.98,--,8,19984,卖盘
2329,10:57:49,24.98,--,50,124900,卖盘
2330,10:57:46,24.98,-0.01,100,249800,卖盘
2331,10:57:43,24.99,0.01,1,2499,买盘
2332,10:57:37,24.98,--,0,0,卖盘
2333,10:57:34,24.98,-0.01,14,34972,卖盘
2334,10:57:31,24.99,-0.01,2,4998,买盘
2335,10:57:28,25.0,0.01,105,262500,买盘
2336,10:57:22,24.99,0.01,1,2499,买盘
2337,10:57:19,24.98,-0.01,37,92426,卖盘
2338,10:57:16,24.99,--,4,9996,卖盘
2339,10:57:10,24.99,--,10,24990,卖盘
2340,10:57:07,24.99,--,10,24990,卖盘
2341,10:57:04,24.99,--,3,7496,卖盘
2342,10:57:01,24.99,--,25,62474,买盘
2343,10:56:58,24.99,--,26,64973,卖盘
2344,10:56:55,24.99,-0.01,111,277389,卖盘
2345,10:56:52,25.0,0.01,25,62500,买盘
2346,10:56:49,24.99,--,9,22491,卖盘
2347,10:56:46,24.99,--,45,112455,卖盘
2348,10:56:40,24.99,--,3,7496,卖盘
2349,10:56:37,24.99,--,16,39984,卖盘
2350,10:56:34,24.99,-0.01,3,7496,卖盘
2351,10:56:31,25.0,0.01,30,75000,买盘
2352,10:56:22,24.99,--,3,7496,卖盘
2353,10:56:16,24.99,--,3,7496,卖盘
2354,10:56:10,24.99,-0.01,1,2499,卖盘
2355,10:56:07,25.0,0.01,10,25000,买盘
2356,10:56:04,24.99,-0.01,3,7496,卖盘
2357,10:56:01,25.0,--,2,5000,买盘
2358,10:55:55,25.0,--,2,5000,买盘
2359,10:55:52,25.0,0.01,3,7500,买盘
2360,10:55:49,24.99,-0.02,21,52479,卖盘
2361,10:55:46,25.01,0.01,169,422669,买盘
2362,10:55:40,25.0,0.01,143,357500,买盘
2363,10:55:37,24.99,--,3,7496,卖盘
2364,10:55:31,24.99,--,11,27489,卖盘
2365,10:55:28,24.99,--,1,2499,卖盘
2366,10:55:25,24.99,--,1,2499,卖盘
2367,10:55:22,24.99,-0.01,1,2499,卖盘
2368,10:55:19,25.0,0.01,1,2500,买盘
2369,10:55:13,24.99,--,10,24990,卖盘
2370,10:55:10,24.99,--,1,2499,卖盘
2371,10:55:07,24.99,--,5,12495,买盘
2372,10:55:04,24.99,-0.01,1,2499,卖盘
2373,10:55:01,25.0,0.01,27,67500,买盘
2374,10:54:52,24.99,0.01,1,2499,卖盘
2375,10:54:46,24.98,--,0,0,卖盘
2376,10:54:40,24.98,-0.02,40,99920,卖盘
2377,10:54:31,25.0,0.02,81,202500,买盘
2378,10:54:25,24.98,-0.02,4,9992,卖盘
2379,10:54:22,25.0,-0.01,53,132500,买盘
2380,10:54:19,25.01,0.01,11,27511,买盘
2381,10:54:13,25.0,--,0,0,中性盘
2382,10:54:07,25.0,--,15,37500,卖盘
2383,10:54:04,25.0,--,7,17500,卖盘
2384,10:54:01,25.0,--,18,45000,卖盘
2385,10:53:58,25.0,--,14,35000,卖盘
2386,10:53:55,25.0,--,2,5000,卖盘
2387,10:53:52,25.0,--,2,5000,卖盘
2388,10:53:49,25.0,--,10,25000,中性盘
2389,10:53:43,25.0,--,2,5000,卖盘
2390,10:53:40,25.0,--,7,17500,卖盘
2391,10:53:34,25.0,--,1,2500,买盘
2392,10:53:28,25.0,-0.02,15,37500,买盘
2393,10:53:25,25.02,0.01,14,35028,买盘
2394,10:53:19,25.01,0.03,6,15006,买盘
2395,10:53:13,24.98,-0.03,1,2498,卖盘
2396,10:53:04,25.01,0.01,120,300120,买盘
2397,10:53:01,25.0,--,0,0,买盘
2398,10:52:58,25.0,0.01,61,152500,买盘
2399,10:52:52,24.99,0.01,11,27489,中性盘
2400,10:52:49,24.98,-0.02,5,12490,卖盘
2401,10:52:43,25.0,0.01,101,252500,买盘
2402,10:52:37,24.99,0.01,25,62474,买盘
2403,10:52:34,24.98,--,4,9992,卖盘
2404,10:52:28,24.98,--,30,74940,卖盘
2405,10:52:25,24.98,-0.01,25,62450,卖盘
2406,10:52:19,24.99,0.01,1,2499,买盘
2407,10:52:13,24.98,--,1,2498,卖盘
2408,10:52:10,24.98,-0.02,13,32474,卖盘
2409,10:52:07,25.0,--,0,0,买盘
2410,10:52:04,25.0,--,2,5000,买盘
2411,10:51:58,25.0,0.01,26,65000,买盘
2412,10:51:52,24.99,-0.01,10,24990,卖盘
2413,10:51:49,25.0,--,1,2500,中性盘
2414,10:51:46,25.0,0.01,40,100000,买盘
2415,10:51:43,24.99,-0.01,16,39984,卖盘
2416,10:51:40,25.0,--,13,32500,买盘
2417,10:51:37,25.0,--,10,25000,买盘
2418,10:51:28,25.0,0.01,3,7500,买盘
2419,10:51:22,24.99,-0.03,7,17493,卖盘
2420,10:51:19,25.02,0.01,109,272718,买盘
2421,10:51:16,25.01,0.01,18,45018,买盘
2422,10:51:13,25.0,--,28,70000,买盘
2423,10:51:07,25.0,--,11,27500,买盘
2424,10:51:04,25.0,--,0,0,买盘
2425,10:50:58,25.0,--,15,37500,卖盘
2426,10:50:55,25.0,--,180,450000,卖盘
2427,10:50:52,25.0,--,2,5000,卖盘
2428,10:50:49,25.0,--,8,20000,买盘
2429,10:50:43,25.0,-0.01,1,2500,卖盘
2430,10:50:40,25.01,0.06,108,270108,买盘
2431,10:50:34,24.95,-0.05,1,2495,卖盘
2432,10:50:31,25.0,0.05,106,266300,买盘
2433,10:50:25,24.95,--,0,0,卖盘
2434,10:50:22,24.95,-0.04,1,2495,卖盘
2435,10:50:19,24.99,0.04,3,7496,买盘
2436,10:50:16,24.95,--,0,0,中性盘
2437,10:50:13,24.95,--,7,17465,买盘
2438,10:50:10,24.95,--,131,326845,买盘
2439,10:50:07,24.95,-0.05,1,2495,买盘
2440,10:50:04,25.0,--,0,0,买盘
2441,10:50:01,25.0,0.05,135,337500,买盘
2442,10:49:58,24.95,--,82,204590,卖盘
2443,10:49:55,24.95,--,105,261975,卖盘
2444,10:49:52,24.95,--,15,37425,卖盘
2445,10:49:46,24.95,-0.01,7,17465,卖盘
2446,10:49:37,24.96,--,1,2496,买盘
2447,10:49:34,24.96,-0.02,105,262080,卖盘
2448,10:49:28,24.98,--,0,0,卖盘
