,code,name,date,nums,nlast,count,clast,amount,ratio
1330,000623,吉林敖东,2015-03-31,23,-140,2712.11,-5892.41,99371.59,3.28
1331,000620,新华联,2015-03-31,2,-38,2062.76,1491.62,19678.69,1.12
1332,000616,海航投资,2015-03-31,4,-60,2063.21,-6914.86,9841.52,1.44
1333,000612,焦作万方,2015-03-31,2,-58,153.93,-6264.42,1891.78,0.15
1334,000608,阳光股份,2015-03-31,1,-6,15.29,-497.09,93.88,0.02
1335,000605,渤海股份,2015-03-31,4,-1,262.00,-86.36,5213.80,2.13
1336,000601,韶能股份,2015-03-31,5,-40,2778.00,-9834.43,21307.28,2.57
1337,000600,建投能源,2015-03-31,1,-24,8.58,-299.91,114.46,0.01
1338,000599,青岛双星,2015-03-31,9,2,1093.49,21.34,12662.58,1.74
1339,000598,兴蓉环境,2015-03-31,1,-123,0.99,-16822.76,8.80,0.00
1340,000596,古井贡酒,2015-03-31,1,-121,30.00,-3589.50,1049.88,0.08
1341,000593,大通燃气,2015-03-31,1,-2,287.54,-86.99,3096.78,1.03
1342,000592,平潭发展,2015-03-31,1,-16,538.95,-163.57,13878.07,0.28
1343,000581,威孚高科,2015-03-31,12,-180,2415.34,-12045.97,85116.57,2.89
1344,000572,海马汽车,2015-03-31,3,-49,11.30,-2059.04,81.38,0.01
1345,000568,泸州老窖,2015-03-31,35,-156,4845.96,-10100.94,118919.95,3.46
1346,000566,海南海药,2015-03-31,21,-52,4638.87,-3676.73,136336.31,4.69
1347,000559,万向钱潮,2015-03-31,8,-109,1911.90,-4267.58,33133.24,0.69
1348,000558,莱茵体育,2015-03-31,2,-11,1154.96,-1616.58,9609.29,1.51
1349,000555,神州信息,2015-03-31,14,-91,1942.43,-919.46,120143.74,2.19
1350,000550,江铃汽车,2015-03-31,8,-100,465.05,-2323.43,19987.81,0.90
1351,000548,湖南投资,2015-03-31,1,-4,231.74,-483.63,2502.79,0.46
1352,000547,航天发展,2015-03-31,11,-40,3204.74,-9192.11,72138.60,3.56
1353,000545,金浦钛业,2015-03-31,1,-10,103.98,32.90,1542.08,0.11
1354,000545,中邮核心竞争灵活配置混合,2015-03-31,1,-10,103.98,32.90,1542.08,0.00
1355,000543,皖能电力,2015-03-31,5,-63,3091.75,-1467.55,45355.92,1.73
1356,000541,佛山照明,2015-03-31,1,-65,49.09,-2040.93,715.73,0.05
1357,000540,中天金融,2015-03-31,38,-75,2538.91,-3923.41,90842.17,0.64
1358,000538,云南白药,2015-03-31,19,-186,2299.34,-5460.34,153251.13,2.21
1359,000532,华金资本,2015-03-31,1,-8,18.00,-435.43,414.00,0.05
1360,000530,大冷股份,2015-03-31,1,-16,55.00,-926.80,787.60,0.15
1361,000529,广弘控股,2015-03-31,1,-7,688.20,-943.95,8533.62,1.21
1362,000528,柳工,2015-03-31,5,-129,544.85,-8468.10,7350.07,0.48
1363,000524,岭南控股,2015-03-31,2,-20,106.72,-1672.58,1780.03,0.40
1364,000516,国际医学,2015-03-31,2,-35,1457.41,-4083.77,29556.32,0.74
1365,000513,丽珠集团,2015-03-31,17,-85,1712.04,-3325.59,102208.73,7.16
1366,000510,金路集团,2015-03-31,2,-31,881.44,656.50,6646.06,1.45
1367,000503,海虹控股,2015-03-31,29,-84,4326.37,-1833.70,206946.74,4.81
1368,000502,绿景控股,2015-03-31,2,-4,346.13,-812.85,5461.95,1.89
1369,000488,晨鸣纸业,2015-03-31,1,-60,644.73,-2081.60,4635.61,0.58
1370,000425,徐工机械,2015-03-31,28,-177,5704.85,-11013.27,87284.17,0.82
1371,000423,东阿阿胶,2015-03-31,17,-161,2719.70,-7376.42,113438.83,4.16
1372,000418,小天鹅A,2015-03-31,4,-50,1114.49,-526.41,21041.59,2.54
1373,000417,合肥百货,2015-03-31,1,-69,1356.04,-4270.88,13858.72,1.74
1374,000415,渤海金控,2015-03-31,4,-47,158.32,-207.00,2875.94,0.05
1375,000411,英特集团,2015-03-31,4,-30,596.88,-2376.46,17754.05,2.88
1376,000410,*ST沈机,2015-03-31,2,-7,330.06,-40.34,6165.58,0.45
1377,000409,山东地矿,2015-03-31,5,-7,337.49,126.45,5153.53,0.85
1378,000407,胜利股份,2015-03-31,2,-9,897.18,-1559.10,7697.82,1.33
1379,000403,ST生化,2015-03-31,4,-6,586.78,-182.78,14018.29,2.93
1380,000402,金融街,2015-03-31,15,-219,6972.58,-35218.35,83043.40,2.33
1381,000401,冀东水泥,2015-03-31,4,-144,409.80,-14093.77,6753.44,0.30
1382,000400,许继电气,2015-03-31,11,-129,1629.61,-7782.18,44325.29,1.62
1383,000338,潍柴动力,2015-03-31,5,-166,144.02,-9642.93,4504.90,0.07
1384,000333,美的集团,2015-03-31,74,-163,17212.14,-19236.31,567140.08,2.70
1385,000158,常山股份,2015-03-31,6,-11,670.74,-2070.79,11322.08,0.88
1386,000157,中联重科,2015-03-31,9,-221,1089.66,-54107.29,7976.33,0.17
1387,000156,华数传媒,2015-03-31,10,-62,1685.77,1525.93,82602.87,1.70
1388,000151,中成股份,2015-03-31,1,-17,387.16,-682.33,8827.36,1.45
1389,000150,宜华健康,2015-03-31,12,-20,2730.10,-2116.91,114227.43,7.71
1390,000100,TCL集团,2015-03-31,67,-121,49850.75,-45031.43,294119.43,5.26
1391,000099,中信海直,2015-03-31,4,-40,20.00,-288.76,338.20,0.03
1392,000090,天健集团,2015-03-31,13,-65,2655.84,-3559.28,47539.56,3.43
1393,000089,深圳机场,2015-03-31,2,-9,366.42,-748.51,2927.70,0.18
1394,000078,海王生物,2015-03-31,1,-40,722.88,-276.57,9484.12,0.39
1395,000069,华侨城A,2015-03-31,42,-257,16312.39,-87256.11,157414.58,2.66
1396,000066,中国长城,2015-03-31,4,-44,1163.86,2.32,20285.99,0.47
1397,000065,北方国际,2015-03-31,1,-28,85.00,-1144.58,1816.45,0.21
1398,000063,中兴通讯,2015-03-31,13,-168,3212.59,-16701.44,70227.13,0.94
1399,000062,深圳华强,2015-03-31,1,-42,0.19,-374.85,5.14,0.00
1400,000061,农产品,2015-03-31,3,-106,21.59,-7355.93,326.26,0.01
1401,000060,中金岭南,2015-03-31,5,-142,7522.16,-14826.03,95907.59,3.40
1402,000059,华锦股份,2015-03-31,1,-32,496.17,-3705.56,4966.61,0.35
1403,000058,深赛格,2015-03-31,1,-1,47.15,-153.22,521.43,0.09
1404,000056,皇庭国际,2015-03-31,1,-1,71.97,-336.00,1421.48,0.25
1405,000050,深天马A,2015-03-31,2,-55,915.95,-1319.58,21804.56,0.76
1406,000048,康达尔,2015-03-31,1,-2,47.50,-73.34,740.04,0.12
1407,000046,泛海控股,2015-03-31,18,-51,4610.20,-7617.89,63620.74,0.90
1408,000043,中航地产,2015-03-31,3,-14,122.60,-3578.70,1479.73,0.18
1409,000042,中洲控股,2015-03-31,8,-19,202.60,-2116.07,3794.70,0.42
1410,000039,中集集团,2015-03-31,2,-149,45.00,-11229.49,1020.15,0.04
1411,000035,中国天楹,2015-03-31,4,-8,334.79,-379.29,6186.91,0.41
1412,000031,中粮地产,2015-03-31,4,-90,522.46,-11293.98,5344.72,0.29
1413,000029,深深房A,2015-03-31,1,-8,10.49,-214.09,120.08,0.01
1414,000028,国药一致,2015-03-31,20,-94,1343.08,-3585.19,81135.33,4.36
1415,000027,深圳能源,2015-03-31,2,-98,24.04,-2713.23,322.89,0.01
1416,000026,飞亚达A,2015-03-31,2,-9,30.00,-386.79,453.00,0.08
1417,000025,特力A,2015-03-31,1,-2,219.97,53.59,4487.31,1.13
1418,000024,招商地产,2015-03-31,121,-286,19269.46,-33087.67,634736.07,18.76
1419,000019,深深宝A,2015-03-31,1,0,54.99,8.03,592.80,0.15
1420,000018,神州长城,2015-03-31,2,-12,23.00,-703.93,616.54,0.03
1421,000016,深康佳A,2015-03-31,2,-5,41.68,26.07,408.91,0.03
1422,000012,南玻A,2015-03-31,7,-85,343.21,-9282.14,4044.51,0.26
1423,000009,中国宝安,2015-03-31,1,-113,2.80,-12088.00,46.71,0.00
1424,000008,神州高铁,2015-03-31,15,6,1451.82,987.65,41290.40,0.71
1425,000006,深振业A,2015-03-31,2,-62,119.59,-2385.08,1052.40,0.09
1426,000002,万科A,2015-03-31,181,-265,96336.24,-84627.17,1331366.78,9.91
1427,000001,平安银行,2015-03-31,102,-213,43156.47,-46997.15,679714.40,2.55
