,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
337,603078,江化微,0.6203,580.3643,3.4659,103.8691,0.1574,2287.1665
338,600635,大众公用,4.1601,86.5364,3.4599,104.0492,0.266,1353.3835
339,600310,桂东电力,8.2249,43.7695,3.4589999999999996,104.0763,0.5643,637.9585
340,601918,新集能源,2.6616,135.257,3.4268,105.0543,0.7314,492.2067
341,000785,武汉中商,20.0211,17.980999999999998,3.4267,105.0573,0.9584,375.626
342,002827,高争民爆,2.9674,121.3183,3.4209,105.2355,0.1525,2360.6557
343,600228,*ST昌九,5.6358,63.8774,3.4126,105.4914,0.7486,480.8977
344,603968,醋化股份,1.9163,187.862,3.3951,106.0352,0.4392,819.6721
345,600508,上海能源,4.6781,76.9543,3.3919,106.1352,0.5174,695.7866
346,002235,安妮股份,1.0489,343.2167,3.3899,106.1978,0.1033,3484.9952
347,600081,东风科技,0.8717,412.9861,3.3883,106.24799999999999,0.4674,770.2182
348,000523,广州浪奇,1.235,291.498,3.3867,106.2982,0.6323,569.35
349,601127,小康股份,15.332,23.4803,3.3862,106.3139,0.4476,804.2895
350,002830,名雕股份,31.783,11.3268,3.361,107.111,0.1369,2629.6567
351,600271,航天信息,3.4027,105.7983,3.3606,107.1237,0.3996,900.9009
352,600828,茂业商业,48.6031,7.4069,3.3402,107.77799999999999,1.3032,276.2431
353,600186,莲花健康,2.121,169.7313,3.33,108.1081,0.6702,537.1531
354,603928,兴业股份,0.6578,547.2788,3.3286,108.1536,0.2373,1517.067
355,600827,百联股份,37.448,9.6133,3.2869,109.5257,0.7117,505.8311
356,002802,洪汇新材,1.6217,221.9893,3.2857,109.5657,0.1827,1970.4433
357,002711,欧浦智网,4.1452,86.8474,3.2760000000000002,109.8901,0.501,718.5629
358,000868,安凯客车,0.4426,813.3755,3.2674,110.1793,0.1362,2643.1718
359,600138,中青旅,1.3251,271.6776,3.2595,110.4464,0.5246,686.2371
360,002379,*ST鲁丰,1.4882,241.903,3.2488,110.8101,0.325,1107.6923
361,600323,瀚蓝环境,2.9804,120.7892,3.2367,111.2244,0.5139,700.5254
362,603002,宏昌电子,0.9066,397.088,3.2358,111.2553,0.2475,1454.5455
363,600575,皖江物流,3.0609,117.6125,3.2343,111.3069,0.5797,621.0109
364,603898,好莱客,42.7179,8.4274,3.216,111.9403,0.3212,1120.797
365,000012,南玻A,3.0594,117.6701,3.2128,112.0518,0.8469,425.0797
366,600160,巨化股份,6.4935,55.4401,3.2121,112.0762,0.5224,689.1271
367,600777,新潮能源,3.2653,110.2502,3.2117,112.0902,0.0199,18090.4523
368,000818,方大化工,14.6079,24.6442,3.1909,112.8208,1.0490000000000002,343.184
369,600459,贵研铂业,7.5849,47.4627,3.1889999999999996,112.8881,1.3698,262.8121
370,002567,唐人神,17.6684,20.3754,3.176,113.3501,1.4499,248.293
371,000752,西藏发展,,,3.1605,113.906,0.1212,2970.297
372,600712,南宁百货,177.9286,2.0233,3.1572,114.0251,0.9015,399.3344
373,600729,重庆百货,87.79299999999999,4.1006,3.1551,114.101,1.2551,286.8297
374,000550,江铃汽车,5.6754,63.4317,3.1507,114.2603,0.5002,719.7121
375,600711,盛屯矿业,5.4634,65.893,3.1489,114.3256,0.5891,611.1017
376,000935,四川双马,2.5725,139.9417,3.1453,114.4565,0.5975,602.5105
377,600073,上海梅林,4.1352,87.0575,3.1439999999999997,114.5038,0.8601,418.556
378,601666,平煤股份,3.7893,95.0044,3.1367,114.7703,0.42200000000000004,853.0806
379,300015,爱尔眼科,3.8019,94.6895,3.11,115.7556,0.768,468.75
380,000876,新希望,25.0697,14.36,3.1067,115.8786,1.5012,239.8082
381,600577,精达股份,1.6275,221.1982,3.1037,115.9906,0.7483,481.0905
382,002247,帝龙文化,0.7499,480.064,3.0989,116.1703,0.3348,1075.2688
383,600358,国旅联合,1.6427,219.1514,3.0934,116.3768,0.0893,4031.355
384,600831,广电网络,2.1447,167.8556,3.091,116.4672,0.3289,1094.5576
385,300104,乐视网,0.5385,668.5237,3.0883,116.569,0.3066,1174.1683
386,000888,峨眉山A,10.6863,33.688,3.0852,116.6861,0.2784,1293.1034
387,600864,哈投股份,3.694,97.4553,3.0707,117.2371,0.0215,16744.186
388,000957,中通客车,0.2107,1708.5904,3.0707,117.2371,0.1349,2668.6434
389,000693,*ST华泽,1.4732,244.36599999999999,3.0563,117.7895,0.1116,3225.8065
390,002809,红墙股份,0.4698,766.2835,3.056,117.801,0.1343,2680.5659
391,600121,*ST郑煤,0.8417,427.7058,3.0409,118.38600000000001,0.2995,1202.0033
392,002188,巴士在线,0.4693,767.0999,3.0338,118.6631,0.3099,1161.6651
393,600207,安彩高科,1.2476,288.55400000000003,3.0248,119.0161,0.4198,857.5512
394,000937,冀中能源,1.0992,327.5109,3.022,119.1264,0.3259,1104.6333
395,002726,龙大肉食,6.9826,51.5567,3.0169,119.3278,0.9219,390.4979
396,300042,朗科科技,4.5183,79.676,3.0144,119.4268,0.2981,1207.6484
397,300013,新宁物流,0.4669,771.043,3.013,119.4822,0.183,1967.2131
398,002128,露天煤业,1.0433,345.0589,3.0051,119.7963,0.4351,827.3960000000001
399,000720,新能泰山,1.1257,319.801,2.9807,120.777,0.6112,589.0052
400,600382,广东明珠,3.7283,96.5588,2.9664,121.3592,0.0367,9809.2643
401,600035,楚天高速,2.6996,133.3531,2.9609,121.5847,0.4756,756.9386
402,002700,新疆浩源,2.9918,120.3289,2.9568,121.7532,0.1688,2132.7014
403,600028,中国石化,10.9275,32.9444,2.9472,122.1498,1.4114,255.0659
404,002636,金安国纪,1.2386,290.6507,2.9416,122.3824,0.3702,972.4473
405,600688,上海石化,13.722000000000001,26.2352,2.9324,122.7663,1.4369,250.5394
406,600141,兴发集团,3.8512,93.4774,2.932,122.7831,0.9343,385.3152
407,000021,深科技,1.6263,221.3614,2.9272,122.9844,0.4305,836.2369
408,000826,启迪桑德,0.6082,591.9106,2.9225,123.1822,0.2375,1515.7895
409,000510,金路集团,28.0462,12.835999999999999,2.9092,123.7454,1.4761,243.8859
410,000967,盈峰环境,0.6521,552.0626,2.8952,124.3437,0.2469,1458.0802
411,000018,神州长城,0.2704,1331.3609,2.8887,124.6235,0.1389,2591.7927
412,001696,宗申动力,2.0148,178.6778,2.8829,124.8743,0.3282,1096.8921
413,300088,长信科技,2.2894,157.2464,2.8755,125.1956,0.8698,413.8883
414,600306,商业城,42.6578,8.4393,2.8584,125.9446,1.5489,232.423
415,600191,华资实业,9.3209,38.6229,2.8568,126.0151,0.2241,1606.4257
416,002620,瑞和股份,0.3981,904.2954,2.8560000000000003,126.0504,0.2281,1578.2552
417,600661,新南洋,5.2788,68.1973,2.85,126.3158,0.2953,1219.0992
418,000629,*ST钒钛,11.3521,31.7122,2.8498,126.3247,0.6337,568.0922
419,002742,三圣股份,0.3422,1052.0164,2.8477,126.4178,0.2245,1603.5635
420,600390,五矿资本,3.6884,97.6033,2.8458,126.5022,0.0687,5240.1747
421,000418,小天鹅A,3.9713,90.6504,2.8408,126.7249,0.3339,1078.1671
422,600231,凌钢股份,33.5752,10.7222,2.832,127.1186,0.7741,465.0562
423,000936,华西股份,2.4813,145.0852,2.8305,127.186,0.2203,1634.1353
424,600623,华谊集团,4.8219,74.6594,2.83,127.2085,0.6387,563.6449
425,002496,辉丰股份,3.9085,92.1069,2.8254,127.4156,0.7768,463.4398
426,600987,航民股份,3.4184,105.3124,2.8253,127.4201,0.295,1220.339
427,000708,大冶特钢,6.6673,53.9949,2.8168,127.8046,0.7863,457.8405
428,600308,华泰股份,2.3084,155.9522,2.8163,127.8273,0.5486,656.2158
429,601872,招商轮船,2.0583,174.9016,2.8147,127.9,0.21,1714.2857
430,603026,石大胜华,7.267,49.538999999999994,2.8142,127.9227,1.41,255.3191
431,002137,麦达数字,0.8629,417.1978,2.7852,129.2546,0.1928,1867.2199
432,601088,中国神华,3.7086,97.0717,2.7784,129.571,0.4225,852.071
433,603113,金能科技,4.375,82.2857,2.7769,129.641,1.2761,282.1096
434,601633,长城汽车,41.3102,8.7146,2.775,129.7297,0.4346,828.3479
435,000767,漳泽电力,0.968,371.9008,2.7737,129.7905,0.1516,2374.6702
436,601101,昊华能源,3.7755,95.3516,2.7729,129.828,0.4713,763.8447
437,600057,象屿股份,12.2159,29.4698,2.7638,130.2554,1.2681,283.8893
438,600782,新钢股份,4.191,85.8984,2.7507,130.8758,0.6152,585.1756
439,002501,利源精制,6.0446,59.5573,2.7304,131.8488,0.2903,1240.0965
440,600483,福能股份,1.2155,296.1744,2.7093,132.8757,0.23199999999999998,1551.7241
441,600362,江西铜业,3.7094,97.0507,2.7077,132.9542,0.7909999999999999,455.1201
442,002110,三钢闽光,420.87699999999995,0.8554,2.7076,132.9591,0.8254,436.1522
443,000778,新兴铸管,7.12,50.5618,2.7064,133.018,0.5084,708.1039
444,002242,九阳股份,16.9894,21.1897,2.6954,133.5609,0.4249,847.2582
445,002171,楚江新材,3.9274,91.6637,2.6892,133.8688,0.718,501.3928
446,603886,元祖股份,5.9732,60.2692,2.6882,133.9186,0.2142,1680.6723
447,600403,*ST大有,1.5885,226.6289,2.6878,133.9385,0.3684,977.1987
448,601216,君正集团,12.5595,28.6636,2.6803,134.3133,0.3619,994.7499
449,601200,上海环境,1.2156,296.15,2.6801,134.3233,0.3059,1176.8552
450,600313,农发种业,1.9586,183.8048,2.6789,134.3835,0.3696,974.0260000000001
451,600785,新华百货,18.3338,19.6359,2.6778,134.4387,1.0792,333.5804
452,600740,山西焦化,1.9136,188.1271,2.6719,134.7356,0.2568,1401.8692
453,000553,沙隆达A,2.2975,156.6921,2.6705,134.8062,0.5655,636.6048
454,601808,中海油服,0.6011,598.9019999999999,2.6591,135.3842,0.1437,2505.2192
455,601857,中国石油,8.9918,40.0365,2.6589,135.3943,1.2439,289.4123
456,603798,康普顿,17.6617,20.3831,2.6544,135.6239,0.4744,758.8533
457,600841,上柴股份,1.7242,208.7925,2.6527,135.7108,0.201,1791.0448
458,601015,陕西黑猫,2.4524,146.795,2.6498,135.8593,0.4503,799.467
459,300422,博世科,0.3378,1065.7194,2.6484,135.9311,0.1582,2275.6005
460,600511,国药股份,1.3833,260.2472,2.6475,135.9773,0.5853,615.0692
461,600829,人民同泰,0.7923,454.3733,2.6434,136.1882,0.4979,723.0368
462,002186,全聚德,5.9761,60.24,2.6324,136.7573,0.3988,902.7081
463,601933,永辉超市,27.3211,13.1766,2.6304,136.8613,0.7451,483.1566
464,002781,奇信股份,0.2885,1247.8336,2.6236,137.216,0.1895,1899.7361
465,002078,太阳纸业,3.5454,101.54,2.6226,137.2684,0.5708,630.6938
466,600742,一汽富维,4.624,77.8547,2.6171,137.5568,0.6438,559.1799
467,000536,华映科技,0.5384,668.6478,2.6103,137.9152,0.0795,4528.3019
468,002117,东港股份,1.0384,346.6872,2.6046,138.217,0.2843,1266.268
469,600973,宝胜股份,0.8423,427.4012,2.5948,138.739,0.4017,896.1912
470,300384,三联虹普,1.5192,236.9668,2.5945,138.7551,0.2147,1676.7583
471,300082,奥克股份,1.8393,195.7266,2.5882,139.0928,0.3923,917.6651
472,002820,桂发祥,7.771,46.3261,2.5827,139.389,0.3195,1126.7606
473,002419,天虹股份,84.1518,4.2780000000000005,2.5798,139.5457,0.5196,692.8406
474,000825,太钢不锈,7.0922,50.76,2.5742,139.8493,0.9751,369.1929
475,601958,金钼股份,5.5035,65.4129,2.5669,140.247,0.4348,827.9669
476,600119,长江投资,1.1715,307.2983,2.5639999999999996,140.4056,0.4544,792.2535
477,002189,利达光电,0.8221,437.9029,2.5456,141.4205,0.3767,955.6676
478,600386,北巴传媒,4.5596,78.9543,2.544,141.5094,0.3978,904.9774
479,600409,三友化工,8.2869,43.4421,2.5397,141.749,0.9059,397.3949
480,603288,海天味业,1272.5466,0.2829,2.5316,142.2026,0.4612,780.5724
481,000034,神州数码,1.9966,180.3065,2.5315,142.2082,0.8035,448.0398
482,002617,露笑科技,1.3002,276.8805,2.5315,142.2082,0.4097,878.6917
483,002450,康得新,0.5958,604.2296,2.5288,142.36,0.1193,3017.6027
484,000721,西安饮食,5.4803,65.6898,2.5254,142.5517,0.2729,1319.1645
485,000419,通程控股,67.1212,5.3634,2.519,142.9139,0.5457,659.7031
486,300428,四通新材,1.7049,211.1561,2.5107,143.3863,0.5721,629.2606
487,000690,宝新能源,1.9589,183.7766,2.503,143.8274,0.13,2769.2308
488,600636,*ST爱富,2.5148,143.1525,2.5003,143.9827,0.8185,439.829
489,600345,长江通信,0.426,845.0704,2.4831,144.9801,0.1263,2850.3563
490,600584,长电科技,2.0491,175.6869,2.4757,145.4134,0.6617,544.0532
491,600751,天海投资,1.7391,207.0036,2.4746,145.4781,0.8761,410.912
492,000851,高鸿股份,1.1113,323.9449,2.4597,146.3593,0.3427,1050.4815
493,300292,吴通控股,1.2183,295.4937,2.4591,146.395,0.4387,820.6063
494,002572,索菲亚,8.012,44.9326,2.4587,146.4188,0.3075,1170.7317
495,300136,信维通信,0.6777,531.2085,2.4530000000000003,146.7591,0.3291,1093.8924
496,000065,北方国际,0.8561,420.5116,2.4403,147.5228,0.2209,1629.6967
497,300233,金城医药,1.3903,258.9369,2.439,147.6015,0.4128,872.0930000000001
498,000411,英特集团,1.205,298.7552,2.4387,147.6196,0.66,545.4545
499,000829,天音控股,17.1254,21.0214,2.4372,147.7105,1.0038,358.6372
500,002627,宜昌交运,26.4243,13.6238,2.434,147.9047,0.5601,642.7424
501,600486,扬农化工,1.5061,239.028,2.4289,148.2152,0.2874,1252.6096
502,601116,三江购物,212.9236,1.6907,2.4253,148.4352,0.6976,516.055
503,603777,来伊份,62.8015,5.7323,2.4226,148.6007,0.5652,636.9427
504,002096,南岭民爆,1.4902,241.5783,2.4189,148.828,0.2735,1316.2706
505,002852,道道全,93.2695,3.8598,2.4188,148.8341,0.5507,653.7135
506,000587,金洲慈航,1.3776,261.324,2.416,149.0066,0.2029,1774.273
507,300451,创业软件,0.6144,585.9375,2.4149,149.0745,0.2687,1339.7841
508,600327,大东方,20.0187,17.9832,2.4126,149.2166,0.9289,387.5552
509,000078,海王生物,0.5351,672.7714,2.4117,149.2723,0.2866,1256.1061
510,002033,丽江旅游,12.6891,28.3708,2.3994,150.0375,0.0956,3765.6904
511,002063,远光软件,0.3624,993.3775,2.3957,150.2692,0.1316,2735.5623
512,600061,国投安信,0.8192,439.4531,2.3890000000000002,150.6907,0.0019,189473.6842
513,600713,南京医药,0.9593,375.2736,2.3883,150.7348,0.5152,698.7578
514,300465,高伟达,0.5248,685.9756,2.3873,150.798,0.2707,1329.8855
515,000822,山东海化,5.6032,64.249,2.3849,150.9497,0.6789,530.2696
516,002831,裕同科技,0.5331,675.2954,2.3839,151.013,0.2737,1315.3087
517,000333,美的集团,3.7963,94.8292,2.3818,151.1462,0.4482,803.2129
518,000717,韶钢松山,17.5508,20.5119,2.3769,151.4578,1.245,289.1566
519,000552,靖远煤电,1.0551,341.1999,2.3696,151.9244,0.2454,1466.9927
520,000028,国药一致,1.206,298.5075,2.3679,152.0334,0.5774,623.4846
521,300423,鲁亿通,0.1508,2387.2679,2.3645,152.2521,0.0849,4240.2827
522,002776,柏堡龙,3.2293,111.4793,2.3569,152.743,0.1245,2891.5663
523,600098,广州发展,4.1279,87.2114,2.3472,153.3742,0.6091,591.036
524,600997,开滦股份,2.2394,160.7573,2.3467,153.4069,0.5799,620.7967
525,300160,秀强股份,1.2466,288.7855,2.3443,153.564,0.4882,737.4027
526,000545,金浦钛业,9.0303,39.8658,2.3356,154.136,0.3586,1003.9041
527,002203,海亮股份,2.1311,168.9268,2.334,154.2416,0.6129,587.3715
528,300214,日科化学,1.4011,256.941,2.3303,154.4865,0.462,779.2208
529,002274,华昌化工,6.7432,53.3871,2.3291,154.5661,0.8702,413.69800000000004
530,002770,科迪乳业,3.545,101.5515,2.3259,154.7788,0.1903,1891.7499
531,002589,瑞康医药,0.5742,626.9592,2.3052,156.1687,0.3599,1000.2779
532,600203,福日电子,2.1843,164.8125,2.2873,157.3908,0.674,534.1246
533,002408,齐翔腾达,5.9482,60.5225,2.2825,157.7218,0.7878,456.9688
534,002625,龙生股份,0.7899,455.7539,2.2744,158.2835,0.0292,12328.7671
535,000049,德赛电池,1.0194,353.1489,2.2717,158.4716,0.5538,650.0542
536,002462,嘉事堂,0.7224,498.3389,2.2692,158.6462,0.4614,780.2341
537,603626,科森科技,0.5757,625.3257,2.2658,158.8843,0.2695,1335.8071
538,600178,东安动力,0.6234,577.4783,2.265,158.9404,0.247,1457.4899
539,002648,卫星石化,5.0963,70.6395,2.2574,159.4755,0.6163,584.1311
540,300534,陇神戎发,0.3982,904.0683,2.2553,159.624,0.2137,1684.6046
541,600873,梅花生物,7.0881,50.7894,2.2492,160.0569,0.6126,587.6592
542,600166,福田汽车,0.8719,412.8914,2.2446,160.3849,0.4048,889.3281
543,002056,横店东磁,1.8122,198.6536,2.2416,160.5996,0.3859,932.8842
544,002604,龙力生物,2.0109,179.0243,2.2395,160.7502,0.2113,1703.7388
545,600691,阳煤化工,3.4902,103.146,2.2389,160.7932,0.3487,1032.4061
546,000601,韶能股份,2.5796,139.5565,2.2346,161.1027,0.6629,543.0683
547,002301,齐心集团,1.7371,207.24200000000002,2.2237,161.8923,0.2503,1438.2741
548,600778,友好集团,193.2542,1.8628,2.2231,161.936,0.8828,407.7934
549,600734,实达集团,0.6269,574.2543,2.2195,162.1987,0.2865,1256.5445
550,600273,嘉化能源,2.8965,124.2879,2.2193,162.2133,0.6268,574.3459
551,000848,承德露露,236.8878,1.5197,2.2155,162.4915,0.3601,999.7223
552,600581,八一钢铁,119.0327,3.0244,2.2091,162.9623,0.5365,671.0158
553,002410,广联达,3.26,110.4294,2.2088,162.9844,0.1303,2762.855
554,002092,中泰化学,4.985,72.2166,2.2068,163.1321,0.415,867.4699
555,000030,富奥股份,1.2361,291.2386,2.2065,163.1543,0.3766,955.9214
556,600069,银鸽投资,2.9971,120.1161,2.2065,163.1543,0.4141,869.3552
557,600890,中房股份,,,2.2001,163.6289,0.0023,156521.7391
558,600389,江山股份,1.7026,211.4413,2.1964,163.9046,0.7228,498.0631
559,600801,华新水泥,5.2388,68.718,2.1895,164.4211,0.5091,707.1302
560,000959,首钢股份,10.0911,35.675,2.1862,164.6693,0.9825,366.4122
561,600976,健民集团,1.2329,291.9945,2.1813,165.0392,0.4268,843.4864
562,300452,山河药辅,2.1822,164.9711,2.1802,165.1225,0.213,1690.1408
563,601231,环旭电子,1.4614,246.3391,2.1737,165.6162,0.5202,692.0415
564,002211,宏达新材,2.5608,140.5811,2.1674,166.0976,0.258,1395.3488
565,000950,*ST建峰,12.4638,28.8836,2.1672,166.113,0.7572,475.4358
566,600230,沧州大化,73.3293,4.9094,2.1656,166.2357,0.9709,370.79
567,002753,永东股份,1.7075,210.8346,2.1621,166.5048,0.5476,657.4142
568,300157,恒泰艾普,0.5177,695.3834,2.1545,167.0921,0.2455,1466.3951
569,002819,东方中科,1.2985,277.243,2.1508,167.3796,0.2888,1246.5374
570,000759,中百集团,61.1325,5.8888,2.1502,167.4263,1.3069,275.461
571,002172,澳洋科技,4.2687,84.3348,2.1499,167.4496,0.5933,606.7757
572,603118,共进股份,1.2917,278.7025,2.1449,167.84,0.3386,1063.2014
573,000820,神雾节能,0.358,1005.5866,2.1417,168.0908,0.1235,2914.9798
574,000789,万年青,1.952,184.4262,2.141,168.1457,0.4181,861.038
575,002207,*ST准油,0.1777,2025.8863,2.1373,168.4368,0.0624,5769.2308
576,600887,伊利股份,21.6604,16.6202,2.1343,168.6736,0.7217,498.8222
577,603368,柳州医药,0.6544,550.1222,2.1329,168.7843,0.3721,967.4819
578,000033,*ST新都,1.8009,199.9,2.1301,169.0061,0.0569,6326.8893
579,600585,海螺水泥,23.2071,15.5125,2.1271,169.2445,0.4407,816.8822
580,600757,长江传媒,4.0185,89.5857,2.1243,169.4676,0.3553,1013.2283
581,002276,万马股份,0.5819,618.663,2.1199,169.8193,0.3285,1095.8904
582,600979,广安爱众,2.9715,121.1509,2.1186,169.9235,0.2223,1619.4332
583,600500,中化国际,2.4654,146.0209,2.1162,170.1162,0.5529999999999999,650.9946
584,600818,中路股份,2.2989,156.5966,2.1122,170.4384,0.3369,1068.5663
585,002796,世嘉科技,1.0653,337.93300000000005,2.1113,170.5111,0.2437,1477.2261
586,300305,裕兴股份,1.1501,313.0163,2.1028,171.2003,0.1107,3252.0325
587,600792,云煤能源,0.7441,483.8059,2.1025,171.2247,0.2919,1233.2991
588,600674,川投能源,0.589,611.2054,2.1002,171.4122,0.2015,1786.6005
589,002043,兔宝宝,9.4002,38.2971,2.0968,171.6902,0.5372,670.1415
590,002600,江粉磁材,1.2743,282.508,2.0961,171.7475,0.4336,830.2583
591,002330,得利斯,2.0801,173.0686,2.0929,172.0101,0.6306,570.8849
592,600497,驰宏锌锗,44.9418,8.0104,2.0785,173.2018,0.982,366.5988
593,002155,湖南黄金,7.9416,45.3309,2.0769,173.3353,0.7139,504.2723
594,000060,中金岭南,9.5423,37.7268,2.0741,173.5693,0.8232,437.3178
595,000921,海信科龙,2.3813,151.1779,2.074,173.5776,0.5614,641.254
596,603600,永艺股份,2.0014,179.8741,2.0716,173.7787,0.6106,589.5840000000001
597,601699,潞安环能,1.1197,321.5147,2.0701,173.9046,0.1914,1880.8777
598,603579,荣泰健康,4.8264,74.5898,2.0648,174.351,0.3148,1143.5832
599,002311,海大集团,7.4195,48.5208,2.0555,175.1399,0.8939,402.7296
600,002575,群兴玩具,0.7078,508.6183,2.0513,175.4985,0.1604,2244.389
601,603708,家家悦,214.9408,1.6749,2.041,176.3841,0.6671,539.6492
602,601888,中国国旅,6.1747,58.3024,2.0388,176.5745,0.4153,866.8432
603,002024,苏宁云商,29.5506,12.1825,2.036,176.8173,0.4535,793.8258
604,002756,永兴特钢,11.7781,30.5652,2.0311,177.2439,0.3947,912.0851
605,000685,中山公用,0.8438,426.6414,2.0273,177.5761,0.1701,2116.4021
606,002597,金禾实业,6.1112,58.9082,2.0264,177.655,0.4405,817.2531
607,002734,利民股份,1.712,210.2804,2.0238,177.8832,0.2945,1222.4109
608,600408,安泰集团,0.6304,571.066,2.0234,177.9184,0.3923,917.6651
609,002300,太阳电缆,0.9006,399.7335,2.0214,178.0944,0.4952,726.9789999999999
610,600307,酒钢宏兴,30.9755,11.6221,2.0203,178.1914,1.0461,344.1354
611,002654,万润科技,0.8613,417.9728,2.0181,178.3856,0.3067,1173.7855
612,300549,优德精密,0.6667,539.9730000000001,2.0166,178.5183,0.2359,1526.0704
613,000417,合肥百货,38.2621,9.4088,2.0129,178.8464,0.6072,592.8854
614,600744,华银电力,1.1663,308.6684,2.0088,179.2115,0.5104,705.3292
615,000630,铜陵有色,14.5496,24.7429,2.0008,179.928,0.8001,449.9438
616,002286,保龄宝,2.6792,134.3685,1.9979,180.1892,0.6037,596.3227
617,000404,华意压缩,1.4352,250.8361,1.9866,181.2141,0.3241,1110.7683
618,600985,雷鸣科化,0.9207,391.0068,1.9836,181.4882,0.2468,1458.671
619,600258,首旅酒店,9.6143,37.4442,1.9806,181.7631,1.0255,351.0483
620,002833,弘亚数控,7.2637,49.5615,1.9779,182.0112,0.3386,1063.2014
621,600739,辽宁成大,2.2162,162.4402,1.9753,182.2508,0.518,694.9807
622,600226,升华拜克,1.7526,205.4091,1.9716,182.5928,0.1453,2477.6325
