,date,bank,ON_B,ON_A,1W_B,1W_A,2W_B,2W_A,1M_B,1M_A,3M_B,3M_A,6M_B,6M_A,9M_B,9M_A,1Y_B,1Y_A
1126,2014-04-03,北京银行,2.95,2.95,4.11,4.11,4.46,4.46,4.59,4.59,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1127,2014-04-03,上海银行,2.95,2.95,4.1,4.1,4.46,4.46,4.6,4.6,5.501,5.501,5.0,5.0,5.0,5.0,5.0001,5.0001
1128,2014-04-03,汇丰中国,2.95,2.95,4.1,4.1,4.45,4.45,4.59,4.59,5.59,5.59,5.0,5.0,5.0,5.0,5.0,5.0
1129,2014-04-03,渣打银行,2.95,2.95,4.1,4.1,4.45,4.45,4.59,4.59,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1130,2014-04-03,华夏银行,2.95,2.95,4.11,4.11,4.46,4.46,4.6,4.6,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1131,2014-04-03,广发银行,2.96,2.96,4.1,4.1,4.46,4.46,4.6,4.6,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1132,2014-04-03,邮储银行,2.95,2.95,4.11,4.11,4.45,4.45,4.6,4.6,5.5,5.5,5.01,5.01,5.0,5.0,5.0,5.0
1133,2014-04-03,国开行,2.95,2.95,4.1,4.1,4.45,4.45,5.25,5.25,5.53,5.53,4.9,4.9,4.95,4.95,5.0,5.0
1134,2014-04-04,工商银行,2.77,2.77,3.0,3.0,4.27,4.27,4.6,4.6,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1135,2014-04-04,农业银行,2.78,2.78,3.5,3.5,4.3,4.3,4.7,4.7,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1136,2014-04-04,中国银行,2.75,2.75,3.0,3.0,4.27,4.27,4.6,4.6,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1137,2014-04-04,建设银行,2.77,2.77,3.2,3.2,4.28,4.28,4.6,4.6,5.5,5.5,5.08,5.08,5.09,5.09,5.1,5.1
1138,2014-04-04,交通银行,2.76,2.76,3.01,3.01,4.28,4.28,4.6,4.6,5.5,5.5,5.0,5.0,5.0001,5.0001,5.0001,5.0001
1139,2014-04-04,招商银行,2.76,2.76,2.99,2.99,4.27,4.27,4.5,4.5,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1140,2014-04-04,中信银行,2.74,2.74,2.97,2.97,4.27,4.27,4.6,4.6,5.5,5.5,5.0,5.0,5.05,5.05,5.1,5.1
1141,2014-04-04,光大银行,2.76,2.76,3.0,3.0,4.3,4.3,4.6,4.6,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1142,2014-04-04,兴业银行,2.75,2.75,3.0,3.0,4.27,4.27,4.6,4.6,5.25,5.25,5.15,5.15,5.03,5.03,5.0,5.0
1143,2014-04-04,浦发银行,2.8,2.8,3.01,3.01,4.3,4.3,4.5,4.5,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1144,2014-04-04,北京银行,2.76,2.76,2.99,2.99,4.27,4.27,4.58,4.58,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1145,2014-04-04,上海银行,2.76,2.76,3.0,3.0,4.28,4.28,4.6,4.6,5.5,5.5,5.0,5.0,5.0,5.0,5.0001,5.0001
1146,2014-04-04,汇丰中国,2.76,2.76,2.99,2.99,4.28,4.28,4.59,4.59,5.59,5.59,5.0,5.0,5.0,5.0,5.0,5.0
1147,2014-04-04,渣打银行,2.77,2.77,2.99,2.99,4.28,4.28,4.6,4.6,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1148,2014-04-04,华夏银行,2.76,2.76,2.98,2.98,4.28,4.28,4.5,4.5,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1149,2014-04-04,广发银行,2.78,2.78,2.99,2.99,4.28,4.28,4.55,4.55,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1150,2014-04-04,邮储银行,2.75,2.75,2.99,2.99,4.28,4.28,4.6,4.6,5.5,5.5,5.01,5.01,5.0,5.0,5.0,5.0
1151,2014-04-04,国开行,2.77,2.77,3.5,3.5,4.28,4.28,5.25,5.25,5.53,5.53,4.9,4.9,4.95,4.95,5.0,5.0
1152,2014-04-08,工商银行,2.7,2.7,3.56,3.56,4.21,4.21,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1153,2014-04-08,农业银行,2.97,2.97,3.77,3.77,4.47,4.47,4.8,4.8,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1154,2014-04-08,中国银行,2.71,2.71,3.59,3.59,4.21,4.21,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1155,2014-04-08,建设银行,2.7,2.7,3.56,3.56,4.21,4.21,4.5,4.5,5.5,5.5,5.08,5.08,5.09,5.09,5.1,5.1
1156,2014-04-08,交通银行,2.71,2.71,3.61,3.61,4.23,4.23,4.5,4.5,5.5,5.5,5.0,5.0,5.0001,5.0001,5.0001,5.0001
1157,2014-04-08,招商银行,2.72,2.72,3.59,3.59,4.21,4.21,4.42,4.42,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1158,2014-04-08,中信银行,2.71,2.71,3.59,3.59,4.21,4.21,4.4,4.4,5.5,5.5,5.0,5.0,5.05,5.05,5.1,5.1
1159,2014-04-08,光大银行,2.72,2.72,3.6,3.6,4.21,4.21,4.5,4.5,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1160,2014-04-08,兴业银行,2.71,2.71,3.58,3.58,4.23,4.23,4.45,4.45,5.25,5.25,5.15,5.15,5.03,5.03,5.0,5.0
1161,2014-04-08,浦发银行,2.71,2.71,3.58,3.58,4.21,4.21,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1162,2014-04-08,北京银行,2.72,2.72,3.59,3.59,4.21,4.21,4.55,4.55,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1163,2014-04-08,上海银行,2.71,2.71,3.59,3.59,4.21,4.21,4.5,4.5,5.5,5.5,5.0,5.0,5.0,5.0,5.0001,5.0001
1164,2014-04-08,汇丰中国,2.71,2.71,3.59,3.59,4.21,4.21,4.4,4.4,5.59,5.59,5.0,5.0,5.0,5.0,5.0,5.0
1165,2014-04-08,渣打银行,2.71,2.71,3.59,3.59,4.21,4.21,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1166,2014-04-08,华夏银行,2.72,2.72,3.59,3.59,4.21,4.21,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1167,2014-04-08,广发银行,2.72,2.72,3.6,3.6,4.21,4.21,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1168,2014-04-08,邮储银行,2.71,2.71,3.59,3.59,4.21,4.21,4.4,4.4,5.5,5.5,5.01,5.01,5.0,5.0,5.0,5.0
1169,2014-04-08,国开行,2.72,2.72,3.6,3.6,4.21,4.21,5.25,5.25,5.53,5.53,4.9,4.9,4.95,4.95,5.0,5.0
1170,2014-04-09,工商银行,2.74,2.74,3.66,3.66,4.21,4.21,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1171,2014-04-09,农业银行,2.75,2.75,3.8,3.8,4.4,4.4,4.6,4.6,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1172,2014-04-09,中国银行,2.74,2.74,3.66,3.66,4.23,4.23,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1173,2014-04-09,建设银行,2.74,2.74,3.66,3.66,4.21,4.21,4.4,4.4,5.5,5.5,5.08,5.08,5.09,5.09,5.1,5.1
1174,2014-04-09,交通银行,2.74,2.74,3.69,3.69,4.26,4.26,4.5,4.5,5.5,5.5,5.0,5.0,5.0001,5.0001,5.0001,5.0001
1175,2014-04-09,招商银行,2.74,2.74,3.67,3.67,3.66,3.66,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1176,2014-04-09,中信银行,2.74,2.74,3.66,3.66,4.21,4.21,4.4,4.4,5.5,5.5,5.0,5.0,5.05,5.05,5.1,5.1
1177,2014-04-09,光大银行,2.74,2.74,3.67,3.67,4.2,4.2,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1178,2014-04-09,兴业银行,2.74,2.74,3.67,3.67,4.2,4.2,4.4,4.4,5.25,5.25,5.15,5.15,5.03,5.03,5.0,5.0
1179,2014-04-09,浦发银行,2.75,2.75,3.67,3.67,4.23,4.23,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1180,2014-04-09,北京银行,2.74,2.74,3.67,3.67,4.22,4.22,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1181,2014-04-09,上海银行,2.74,2.74,3.67,3.67,4.23,4.23,4.45,4.45,5.5,5.5,5.0,5.0,5.0,5.0,5.0001,5.0001
1182,2014-04-09,汇丰中国,2.74,2.74,3.67,3.67,3.66,3.66,4.41,4.41,5.59,5.59,5.0,5.0,5.0,5.0,5.0,5.0
1183,2014-04-09,渣打银行,2.74,2.74,3.67,3.67,4.21,4.21,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1184,2014-04-09,华夏银行,2.74,2.74,3.67,3.67,3.7,3.7,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1185,2014-04-09,广发银行,2.74,2.74,3.67,3.67,3.9,3.9,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1186,2014-04-09,邮储银行,2.74,2.74,3.67,3.67,3.7,3.7,4.4,4.4,5.5,5.5,5.01,5.01,5.0,5.0,5.0,5.0
1187,2014-04-09,国开行,2.74,2.74,3.67,3.67,4.23,4.23,5.25,5.25,5.53,5.53,4.9,4.9,4.95,4.95,5.0,5.0
1188,2014-04-10,工商银行,2.74,2.74,3.69,3.69,3.7,3.7,4.33,4.33,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1189,2014-04-10,农业银行,2.75,2.75,3.8,3.8,4.0,4.0,4.5,4.5,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1190,2014-04-10,中国银行,2.73,2.73,3.7,3.7,3.8,3.8,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1191,2014-04-10,建设银行,2.74,2.74,3.69,3.69,3.7,3.7,4.4,4.4,5.5,5.5,5.08,5.08,5.09,5.09,5.1,5.1
1192,2014-04-10,交通银行,2.74,2.74,3.715,3.715,3.73,3.73,4.42,4.42,5.5,5.5,5.0,5.0,5.0001,5.0001,5.0001,5.0001
1193,2014-04-10,招商银行,2.74,2.74,3.71,3.71,3.7,3.7,4.37,4.37,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1194,2014-04-10,中信银行,2.73,2.73,3.7,3.7,3.7,3.7,4.36,4.36,5.5,5.5,5.0,5.0,5.05,5.05,5.1,5.1
1195,2014-04-10,光大银行,2.75,2.75,3.71,3.71,3.7,3.7,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1196,2014-04-10,兴业银行,2.74,2.74,3.69,3.69,4.0,4.0,4.38,4.38,5.25,5.25,5.15,5.15,5.03,5.03,5.0,5.0
1197,2014-04-10,浦发银行,2.74,2.74,3.71,3.71,3.72,3.72,4.36,4.36,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1198,2014-04-10,北京银行,2.74,2.74,3.69,3.69,3.7,3.7,4.36,4.36,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1199,2014-04-10,上海银行,2.74,2.74,3.72,3.72,3.75,3.75,4.4,4.4,5.5,5.5,5.0,5.0,5.0,5.0,5.0001,5.0001
1200,2014-04-10,汇丰中国,2.74,2.74,3.71,3.71,3.7,3.7,4.36,4.36,5.59,5.59,5.0,5.0,5.0,5.0,5.0,5.0
1201,2014-04-10,渣打银行,2.74,2.74,3.71,3.71,3.7,3.7,4.36,4.36,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1202,2014-04-10,华夏银行,2.74,2.74,3.71,3.71,3.7,3.7,4.36,4.36,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1203,2014-04-10,广发银行,2.74,2.74,3.71,3.71,3.75,3.75,4.36,4.36,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1204,2014-04-10,邮储银行,2.74,2.74,3.71,3.71,3.7,3.7,4.36,4.36,5.5,5.5,5.01,5.01,5.0,5.0,5.0,5.0
1205,2014-04-10,国开行,2.74,2.74,3.71,3.71,4.23,4.23,5.25,5.25,5.53,5.53,4.9,4.9,4.95,4.95,5.0,5.0
1206,2014-04-11,工商银行,2.75,2.75,3.7,3.7,3.64,3.64,4.3,4.3,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1207,2014-04-11,农业银行,2.75,2.75,3.7,3.7,3.7,3.7,4.3,4.3,5.45,5.45,5.05,5.05,5.1,5.1,5.15,5.15
1208,2014-04-11,中国银行,2.73,2.73,3.7,3.7,3.63,3.63,4.2,4.2,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1209,2014-04-11,建设银行,2.75,2.75,3.71,3.71,3.67,3.67,4.4,4.4,5.5,5.5,5.08,5.08,5.09,5.09,5.1,5.1
1210,2014-04-11,交通银行,2.75,2.75,3.73,3.73,3.75,3.75,4.25,4.25,5.5,5.5,5.0,5.0,5.0001,5.0001,5.0001,5.0001
1211,2014-04-11,招商银行,2.75,2.75,3.7,3.7,3.7,3.7,4.19,4.19,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1212,2014-04-11,中信银行,2.74,2.74,3.7,3.7,3.7,3.7,4.19,4.19,5.5,5.5,5.0,5.0,5.05,5.05,5.1,5.1
1213,2014-04-11,光大银行,2.75,2.75,3.7,3.7,3.7,3.7,4.2,4.2,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1214,2014-04-11,兴业银行,2.74,2.74,3.7,3.7,3.9,3.9,4.2,4.2,5.15,5.15,5.1,5.1,5.03,5.03,5.0,5.0
1215,2014-04-11,浦发银行,2.75,2.75,3.72,3.72,3.7,3.7,4.2,4.2,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1216,2014-04-11,北京银行,2.75,2.75,3.7,3.7,3.7,3.7,4.19,4.19,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1217,2014-04-11,上海银行,2.75,2.75,3.7,3.7,3.72,3.72,4.25,4.25,5.5,5.5,5.0,5.0,5.0,5.0,5.0001,5.0001
1218,2014-04-11,汇丰中国,2.75,2.75,3.69,3.69,3.7,3.7,4.19,4.19,5.59,5.59,5.0,5.0,5.0,5.0,5.0,5.0
1219,2014-04-11,渣打银行,2.75,2.75,3.72,3.72,3.68,3.68,4.19,4.19,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1220,2014-04-11,华夏银行,2.75,2.75,3.7,3.7,3.72,3.72,4.2,4.2,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1221,2014-04-11,广发银行,2.75,2.75,3.7,3.7,3.71,3.71,4.2,4.2,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1222,2014-04-11,邮储银行,2.75,2.75,3.7,3.7,3.7,3.7,4.2,4.2,5.5,5.5,5.01,5.01,5.0,5.0,5.0,5.0
1223,2014-04-11,国开行,2.75,2.75,3.71,3.71,4.03,4.03,4.5,4.5,5.5,5.5,4.9,4.9,4.95,4.95,5.0,5.0
1224,2014-04-14,工商银行,2.64,2.64,3.58,3.58,3.7,3.7,4.2,4.2,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1225,2014-04-14,农业银行,2.6,2.6,3.75,3.75,3.8,3.8,4.2,4.2,5.45,5.45,5.15,5.15,5.2,5.2,5.3,5.3
1226,2014-04-14,中国银行,2.63,2.63,3.55,3.55,3.69,3.69,4.15,4.15,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1227,2014-04-14,建设银行,2.64,2.64,3.58,3.58,3.7,3.7,4.3,4.3,5.5,5.5,5.08,5.08,5.09,5.09,5.1,5.1
1228,2014-04-14,交通银行,2.64,2.64,3.56,3.56,3.72,3.72,4.2011,4.2011,5.5,5.5,5.0,5.0,5.0001,5.0001,5.0001,5.0001
1229,2014-04-14,招商银行,2.64,2.64,3.56,3.56,3.7,3.7,4.15,4.15,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1230,2014-04-14,中信银行,2.63,2.63,3.54,3.54,3.7,3.7,4.15,4.15,5.5,5.5,5.0,5.0,5.05,5.05,5.1,5.1
1231,2014-04-14,光大银行,2.64,2.64,3.6,3.6,3.7,3.7,4.2,4.2,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1232,2014-04-14,兴业银行,2.62,2.62,3.58,3.58,3.68,3.68,4.15,4.15,5.1,5.1,5.06,5.06,5.03,5.03,5.0,5.0
1233,2014-04-14,浦发银行,2.65,2.65,3.58,3.58,3.7,3.7,4.15,4.15,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1234,2014-04-14,北京银行,2.64,2.64,3.56,3.56,3.7,3.7,4.15,4.15,5.45,5.45,5.0,5.0,5.0,5.0,5.0,5.0
1235,2014-04-14,上海银行,2.64,2.64,3.58,3.58,3.65,3.65,4.2,4.2,5.5,5.5,5.0,5.0,5.0,5.0,5.0001,5.0001
1236,2014-04-14,汇丰中国,2.64,2.64,3.56,3.56,3.7,3.7,4.15,4.15,5.59,5.59,5.0,5.0,5.0,5.0,5.0,5.0
1237,2014-04-14,渣打银行,2.64,2.64,3.58,3.58,3.7,3.7,4.15,4.15,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1238,2014-04-14,华夏银行,2.63,2.63,3.55,3.55,3.7,3.7,4.21,4.21,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1239,2014-04-14,广发银行,2.64,2.64,3.51,3.51,3.7,3.7,4.13,4.13,5.49,5.49,5.0,5.0,5.0,5.0,5.0,5.0
1240,2014-04-14,邮储银行,2.64,2.64,3.56,3.56,3.7,3.7,4.15,4.15,5.5,5.5,5.01,5.01,5.0,5.0,5.0,5.0
1241,2014-04-14,国开行,2.65,2.65,3.6,3.6,3.7,3.7,4.15,4.15,5.5,5.5,4.9,4.9,4.95,4.95,5.0,5.0
1242,2014-04-15,工商银行,2.45,2.45,3.45,3.45,3.3,3.3,4.1,4.1,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1243,2014-04-15,农业银行,2.45,2.45,3.44,3.44,3.66,3.66,4.1,4.1,5.4,5.4,5.25,5.25,5.3,5.3,5.4,5.4
1244,2014-04-15,中国银行,2.44,2.44,3.45,3.45,3.45,3.45,4.1,4.1,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1245,2014-04-15,建设银行,2.45,2.45,3.42,3.42,3.3,3.3,4.2,4.2,5.5,5.5,5.08,5.08,5.09,5.09,5.1,5.1
1246,2014-04-15,交通银行,2.45,2.45,3.45,3.45,3.17,3.17,4.185,4.185,5.5,5.5,5.0,5.0,5.0001,5.0001,5.0001,5.0001
1247,2014-04-15,招商银行,2.45,2.45,3.42,3.42,3.17,3.17,4.08,4.08,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1248,2014-04-15,中信银行,2.43,2.43,3.41,3.41,3.7,3.7,4.15,4.15,5.5,5.5,5.0,5.0,5.05,5.05,5.1,5.1
1249,2014-04-15,光大银行,2.45,2.45,3.45,3.45,3.3,3.3,4.2,4.2,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1250,2014-04-15,兴业银行,2.44,2.44,3.44,3.44,3.74,3.74,4.1,4.1,5.1,5.1,5.06,5.06,5.03,5.03,5.0,5.0
1251,2014-04-15,浦发银行,2.45,2.45,3.45,3.45,3.66,3.66,4.1,4.1,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1252,2014-04-15,北京银行,2.45,2.45,3.43,3.43,3.17,3.17,4.1,4.1,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1253,2014-04-15,上海银行,2.45,2.45,3.44,3.44,3.5,3.5,4.12,4.12,5.499,5.499,5.0,5.0,5.0,5.0,5.0001,5.0001
1254,2014-04-15,汇丰中国,2.45,2.45,3.44,3.44,3.17,3.17,4.1,4.1,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1255,2014-04-15,渣打银行,2.45,2.45,3.45,3.45,3.16,3.16,4.1,4.1,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1256,2014-04-15,华夏银行,2.44,2.44,3.45,3.45,3.5,3.5,4.1,4.1,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1257,2014-04-15,广发银行,2.45,2.45,3.45,3.45,3.7,3.7,4.1,4.1,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1258,2014-04-15,邮储银行,2.44,2.44,3.43,3.43,3.2,3.2,4.05,4.05,5.5,5.5,5.01,5.01,5.0,5.0,5.0,5.0
1259,2014-04-15,国开行,2.45,2.45,3.45,3.45,3.5,3.5,4.1,4.1,5.5,5.5,4.9,4.9,4.95,4.95,5.0,5.0
1260,2014-04-16,工商银行,2.3,2.3,2.74,2.74,3.0,3.0,4.1,4.1,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1261,2014-04-16,农业银行,2.28,2.28,2.75,2.75,3.0,3.0,4.1,4.1,5.4,5.4,5.35,5.35,5.45,5.45,5.5,5.5
1262,2014-04-16,中国银行,2.3,2.3,2.7,2.7,3.0,3.0,4.0,4.0,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1263,2014-04-16,建设银行,2.3,2.3,2.75,2.75,3.0,3.0,4.1,4.1,5.5,5.5,5.08,5.08,5.09,5.09,5.1,5.1
1264,2014-04-16,交通银行,2.31,2.31,2.73,2.73,3.1,3.1,4.15,4.15,5.5,5.5,5.0,5.0,5.0001,5.0001,5.0001,5.0001
1265,2014-04-16,招商银行,2.29,2.29,2.72,2.72,2.98,2.98,4.0,4.0,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1266,2014-04-16,中信银行,2.29,2.29,3.72,3.72,3.0,3.0,4.0,4.0,5.5,5.5,5.0,5.0,5.05,5.05,5.1,5.1
1267,2014-04-16,光大银行,2.3,2.3,2.75,2.75,3.1,3.1,4.2,4.2,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1268,2014-04-16,兴业银行,2.3,2.3,2.72,2.72,3.0,3.0,4.05,4.05,5.1,5.1,5.06,5.06,5.03,5.03,5.0,5.0
1269,2014-04-16,浦发银行,2.29,2.29,2.9,2.9,3.2,3.2,4.0,4.0,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1270,2014-04-16,北京银行,2.3,2.3,2.72,2.72,3.01,3.01,4.1,4.1,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1271,2014-04-16,上海银行,2.3,2.3,2.72,2.72,3.01,3.01,4.1,4.1,5.499,5.499,5.0,5.0,5.0,5.0,5.0001,5.0001
1272,2014-04-16,汇丰中国,2.3,2.3,2.72,2.72,3.0,3.0,4.1,4.1,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1273,2014-04-16,渣打银行,2.3,2.3,2.71,2.71,3.0,3.0,4.1,4.1,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1274,2014-04-16,华夏银行,2.29,2.29,2.72,2.72,3.0,3.0,4.11,4.11,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1275,2014-04-16,广发银行,2.3,2.3,2.72,2.72,3.0,3.0,4.1,4.1,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1276,2014-04-16,邮储银行,2.28,2.28,2.71,2.71,3.01,3.01,4.0,4.0,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1277,2014-04-16,国开行,2.31,2.31,2.72,2.72,3.02,3.02,4.1,4.1,5.53,5.53,4.9,4.9,4.95,4.95,5.0,5.0
1278,2014-04-17,工商银行,2.18,2.18,2.73,2.73,2.68,2.68,4.1,4.1,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1279,2014-04-17,农业银行,2.21,2.21,2.73,2.73,3.0,3.0,4.05,4.05,5.3,5.3,5.36,5.36,5.42,5.42,5.48,5.48
1280,2014-04-17,中国银行,2.17,2.17,2.7,2.7,2.75,2.75,4.0,4.0,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1281,2014-04-17,建设银行,2.18,2.18,2.72,2.72,2.7,2.7,4.1,4.1,5.5,5.5,5.08,5.08,5.09,5.09,5.1,5.1
1282,2014-04-17,交通银行,2.18,2.18,2.72,2.72,2.69,2.69,4.03,4.03,5.5,5.5,5.0,5.0,5.0001,5.0001,5.0001,5.0001
1283,2014-04-17,招商银行,2.18,2.18,2.71,2.71,2.68,2.68,4.05,4.05,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1284,2014-04-17,中信银行,2.17,2.17,2.72,2.72,3.0,3.0,4.05,4.05,5.5,5.5,5.0,5.0,5.05,5.05,5.1,5.1
1285,2014-04-17,光大银行,2.19,2.19,2.72,2.72,2.8,2.8,4.2,4.2,5.4,5.4,5.0,5.0,5.0,5.0,5.89,5.89
1286,2014-04-17,兴业银行,2.19,2.19,2.74,2.74,2.95,2.95,4.0,4.0,4.8,4.8,4.95,4.95,4.98,4.98,5.0,5.0
1287,2014-04-17,浦发银行,2.21,2.21,2.73,2.73,3.0,3.0,4.0,4.0,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1288,2014-04-17,北京银行,2.18,2.18,2.72,2.72,2.7,2.7,4.08,4.08,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1289,2014-04-17,上海银行,2.18,2.18,2.75,2.75,2.85,2.85,4.05,4.05,5.499,5.499,5.0,5.0,5.0,5.0,5.0001,5.0001
1290,2014-04-17,汇丰中国,2.18,2.18,2.72,2.72,2.68,2.68,4.1,4.1,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1291,2014-04-17,渣打银行,2.18,2.18,2.72,2.72,2.68,2.68,4.09,4.09,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1292,2014-04-17,华夏银行,2.18,2.18,2.72,2.72,2.7,2.7,4.05,4.05,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1293,2014-04-17,广发银行,2.19,2.19,2.72,2.72,2.8,2.8,4.05,4.05,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1294,2014-04-17,邮储银行,2.18,2.18,2.72,2.72,2.7,2.7,4.0,4.0,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1295,2014-04-17,国开行,2.18,2.18,2.72,2.72,3.5,3.5,4.1,4.1,5.5,5.5,4.9,4.9,4.95,4.95,5.0,5.0
1296,2014-04-18,工商银行,2.0,2.0,2.76,2.76,2.75,2.75,4.0,4.0,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0
1297,2014-04-18,农业银行,2.0,2.0,2.82,2.82,3.0,3.0,4.0,4.0,5.3,5.3,5.36,5.36,5.42,5.42,5.48,5.48
1298,2014-04-18,中国银行,2.0,2.0,2.77,2.77,2.75,2.75,3.85,3.85,5.45,5.45,5.0,5.0,5.0,5.0,5.0,5.0
1299,2014-04-18,建设银行,2.01,2.01,2.76,2.76,2.7,2.7,4.0,4.0,5.5,5.5,5.08,5.08,5.09,5.09,5.1,5.1
